"";"institut";"datum";"befragte";"zeitraum";"cdu.csu";"spd";"grüne";"fdp";"linke";"afd";"sonstige";"nw_un";"fw";"typ"
"240";"emnid";2014-12-20;2755;"04.12.–10.12.";42;25;9;2;9;7;6;NA;NA;"keineangabe"
"241";"emnid";2014-12-14;2764;"27.11.–03.12.";41;25;10;3;9;6;6;NA;NA;"keineangabe"
"242";"emnid";2014-12-07;2789;"20.11.–26.11.";41;26;10;3;9;6;5;NA;NA;"keineangabe"
"243";"emnid";2014-11-30;2307;"13.11.–19.11.";41;25;10;3;9;7;5;NA;NA;"keineangabe"
"244";"emnid";2014-11-22;2331;"06.11.–12.11.";42;25;10;3;8;6;6;NA;NA;"keineangabe"
"245";"emnid";2014-11-16;2313;"30.10.–05.11.";41;24;10;3;9;7;6;NA;NA;"keineangabe"
"246";"emnid";2014-11-09;2333;"23.10.–29.10.";41;25;9;2;9;7;7;NA;NA;"keineangabe"
"247";"emnid";2014-11-02;2312;"16.10.–22.10.";41;25;9;3;9;7;6;NA;NA;"keineangabe"
"248";"emnid";2014-10-26;2309;"09.10.–15.10.";41;25;9;3;9;6;7;NA;NA;"keineangabe"
"249";"emnid";2014-10-19;2778;"02.10.–08.10.";42;24;9;3;9;7;6;NA;NA;"keineangabe"
"250";"emnid";2014-10-11;2323;"25.09.–01.10.";42;24;10;2;8;8;6;NA;NA;"keineangabe"
"251";"emnid";2014-10-05;2753;"18.09.–24.09.";41;24;10;2;9;9;5;NA;NA;"keineangabe"
"252";"emnid";2014-09-28;2760;"11.09.–17.09.";40;25;9;2;10;8;6;NA;NA;"keineangabe"
"253";"emnid";2014-09-21;2319;"04.09.–10.09.";40;25;9;3;9;8;6;NA;NA;"keineangabe"
"254";"emnid";2014-09-14;2285;"28.08.–03.09.";41;25;9;3;9;7;6;NA;NA;"keineangabe"
"255";"emnid";2014-09-07;2766;"21.08.–27.08.";42;25;9;3;10;6;5;NA;NA;"keineangabe"
"256";"emnid";2014-08-31;2418;"14.08.–20.08.";43;26;9;3;9;5;5;NA;NA;"keineangabe"
"257";"emnid";2014-08-24;3215;"07.08.–13.08.";41;26;10;4;9;4;6;NA;NA;"keineangabe"
"258";"emnid";2014-08-17;1865;"31.07.–06.08.";41;27;10;3;9;4;6;NA;NA;"keineangabe"
"259";"emnid";2014-08-10;2802;"24.07.–30.07.";41;27;9;3;9;5;6;NA;NA;"keineangabe"
"260";"emnid";2014-08-03;1940;"17.07.–23.07.";42;25;10;3;9;5;6;NA;NA;"keineangabe"
"261";"emnid";2014-07-27;2762;"10.07.–16.07.";41;25;10;3;10;5;6;NA;NA;"keineangabe"
"262";"emnid";2014-07-20;2414;"03.07.–09.07.";40;26;10;3;9;5;7;NA;NA;"keineangabe"
"263";"emnid";2014-07-13;2258;"27.06.–02.07.";40;25;11;3;9;5;7;NA;NA;"keineangabe"
"264";"emnid";2014-07-06;2287;"19.06.–25.06.";40;25;10;3;9;6;7;NA;NA;"keineangabe"
"265";"emnid";2014-06-29;2287;"12.06.–17.06.";40;25;10;3;9;7;6;NA;NA;"keineangabe"
"266";"emnid";2014-06-22;1845;"05.06.–11.06.";39;25;10;4;9;7;6;NA;NA;"keineangabe"
"267";"emnid";2014-06-15;2311;"28.05.–04.06.";39;25;11;4;10;6;5;NA;NA;"keineangabe"
"268";"emnid";2014-06-08;2299;"22.05.–27.05.";39;25;10;3;10;7;6;NA;NA;"keineangabe"
"269";"emnid";2014-06-01;2311;"15.05.–21.05.";39;25;10;4;10;6;6;NA;NA;"keineangabe"
"270";"emnid";2014-05-25;2312;"08.05.–14.05.";39;24;10;5;10;6;6;NA;NA;"keineangabe"
"271";"emnid";2014-05-18;2791;"30.04.–07.05.";39;25;10;5;10;6;5;NA;NA;"keineangabe"
"272";"emnid";2014-05-11;2306;"24.04.–29.04.";40;25;11;4;9;5;6;NA;NA;"keineangabe"
"273";"emnid";2014-05-04;2203;"17.04.–23.04.";40;25;10;4;10;5;6;NA;NA;"keineangabe"
"274";"emnid";2014-04-27;1859;"10.04.–16.04.";41;24;10;4;10;5;6;NA;NA;"keineangabe"
"275";"emnid";2014-04-20;2313;"03.04.–09.04.";40;25;10;4;9;6;6;NA;NA;"keineangabe"
"276";"emnid";2014-04-13;2327;"27.03.–02.04.";42;23;9;4;10;6;6;NA;NA;"keineangabe"
"277";"emnid";2014-04-06;2271;"20.03.–26.03.";41;24;10;3;10;6;6;NA;NA;"keineangabe"
"278";"emnid";2014-03-30;2380;"13.03.–19.03.";41;25;11;3;10;5;5;NA;NA;"keineangabe"
"279";"emnid";2014-03-23;2762;"06.03.–12.03.";41;25;10;3;10;5;6;NA;NA;"keineangabe"
"280";"emnid";2014-03-16;2780;"27.02.–05.03.";41;24;11;4;10;5;5;NA;NA;"keineangabe"
"281";"emnid";2014-03-09;2304;"20.02.–26.02.";42;23;10;3;10;5;7;NA;NA;"keineangabe"
"282";"emnid";2014-03-02;2763;"13.02.–19.02.";40;24;10;4;10;5;7;NA;NA;"keineangabe"
"283";"emnid";2014-02-23;2421;"06.02.–12.02.";41;24;10;4;10;5;6;NA;NA;"keineangabe"
"284";"emnid";2014-02-16;2388;"30.01.–05.02.";41;24;11;4;10;5;5;NA;NA;"keineangabe"
"285";"emnid";2014-02-09;2301;"23.01.–29.01.";42;25;10;4;9;4;6;NA;NA;"keineangabe"
"286";"emnid";2014-02-02;2295;"16.01.–22.01.";42;25;9;4;10;4;6;NA;NA;"keineangabe"
"287";"emnid";2014-01-26;2772;"09.01.–15.01.";41;26;9;5;9;4;6;NA;NA;"keineangabe"
"288";"emnid";2014-01-19;2305;"04.01.–08.01.";41;26;8;4;10;5;6;NA;NA;"keineangabe"
"289";"emnid";2014-01-12;1402;"12.12.–18.12.";42;25;9;4;9;5;6;NA;NA;"keineangabe"
"290";"emnid";2013-12-22;2346;"05.12.–11.12.";41;25;9;4;9;5;7;NA;NA;"keineangabe"
"291";"emnid";2013-12-15;1901;"28.11.–04.12.";42;25;9;4;9;5;6;NA;NA;"keineangabe"
"292";"emnid";2013-12-08;2291;"21.11.–27.11.";42;26;9;3;9;5;6;NA;NA;"keineangabe"
"293";"emnid";2013-12-01;2389;"14.11.–20.11.";41;26;9;4;9;5;6;NA;NA;"keineangabe"
"294";"emnid";2013-11-24;2204;"07.11.–13.11.";42;25;10;3;9;5;6;NA;NA;"keineangabe"
"295";"emnid";2013-11-17;2765;"31.10.–06.11.";41;25;10;3;9;5;7;NA;NA;"keineangabe"
"296";"emnid";2013-11-10;2296;"24.10.–30.10.";41;26;10;3;9;5;6;NA;NA;"keineangabe"
"297";"emnid";2013-11-03;2768;"17.10.–23.10.";42;25;9;3;9;5;7;NA;NA;"keineangabe"
"298";"emnid";2013-10-27;3219;"10.10.–16.10.";41;26;10;3;9;5;6;NA;NA;"keineangabe"
"299";"emnid";2013-10-20;2334;"04.10.–09.10.";42;25;9;3;10;5;6;NA;NA;"keineangabe"
"300";"emnid";2013-10-13;1833;"26.09.–01.10.";42;25;9;3;10;6;5;NA;NA;"keineangabe"
"301";"emnid";2013-10-06;1849;"24.09.–26.09.";42;25;8;4;9;6;6;NA;NA;"keineangabe"
"302";"emnid";2013-09-29;1382;"04.10.–10.10.";43;26;7;3;9;6;6;NA;NA;"keineangabe"
"303";"forsa";2018-10-13;2504;"08.10.–12.10.";28;16;19;9;9;14;5;29;NA;"keineangabe"
"304";"forsa";2018-10-06;2002;"01.10.–05.10.";28;16;18;9;10;14;5;29;NA;"keineangabe"
"305";"forsa";2018-09-29;2501;"24.09.–28.09.";28;16;17;9;10;15;5;31;NA;"keineangabe"
"306";"forsa";2018-09-22;2502;"17.09.–21.09.";28;17;16;9;10;15;5;31;NA;"keineangabe"
"307";"forsa";2018-09-15;2507;"10.09.–14.09.";30;18;16;8;10;13;5;25;NA;"keineangabe"
"308";"forsa";2018-09-08;2507;"03.09.–07.09.";31;16;15;9;10;14;5;27;NA;"keineangabe"
"309";"forsa";2018-09-01;2503;"27.08.–31.08.";30;17;16;8;8;16;5;26;NA;"keineangabe"
"310";"forsa";2018-08-25;2502;"20.08.–24.08.";30;18;15;8;10;14;5;26;NA;"keineangabe"
"311";"forsa";2018-08-18;2503;"13.08.–17.08.";30;18;15;9;10;14;4;26;NA;"keineangabe"
"312";"forsa";2018-08-11;2505;"06.08.–10.08.";30;18;15;10;9;14;4;26;NA;"keineangabe"
"313";"forsa";2018-08-04;2508;"30.07.–03.08.";31;18;13;10;9;14;5;26;NA;"keineangabe"
"314";"forsa";2018-07-28;2505;"23.07.–27.07.";32;18;13;9;9;14;5;25;NA;"keineangabe"
"315";"forsa";2018-07-21;2505;"16.07.–20.07.";31;18;13;8;10;15;5;25;NA;"keineangabe"
"316";"forsa";2018-07-14;2505;"09.07.–13.07.";31;17;13;9;9;16;5;24;NA;"keineangabe"
"317";"forsa";2018-07-07;2502;"02.07.–06.07.";30;17;13;10;9;16;5;24;NA;"keineangabe"
"318";"forsa";2018-06-30;2508;"25.06.–29.06.";31;17;12;10;10;15;5;24;NA;"keineangabe"
"319";"forsa";2018-06-24;2503;"18.06.–22.06.";30;17;13;9;10;15;6;24;NA;"keineangabe"
"320";"forsa";2018-06-16;1001;"14.06.–15.06.";30;16;14;10;9;15;6;26;NA;"keineangabe"
"321";"forsa";2018-06-16;1501;"11.06.–13.06.";34;18;12;9;8;13;6;23;NA;"keineangabe"
"322";"forsa";2018-06-09;2504;"04.06.–08.06.";33;18;12;9;10;13;5;23;NA;"keineangabe"
"323";"forsa";2018-06-02;2506;"28.05.–01.06.";34;18;12;8;10;13;5;25;NA;"keineangabe"
"324";"forsa";2018-05-27;2002;"22.05.–25.05.";33;18;13;8;10;13;5;24;NA;"keineangabe"
"325";"forsa";2018-05-19;2502;"14.05.–18.05.";33;18;12;9;9;13;6;23;NA;"keineangabe"
"326";"forsa";2018-05-12;2004;"07.05.–11.05.";34;17;13;8;10;13;5;23;NA;"keineangabe"
"327";"forsa";2018-05-05;2003;"30.04.–04.05.";34;18;11;9;10;13;5;21;NA;"keineangabe"
"328";"forsa";2018-04-28;2507;"23.04.–27.04.";34;17;13;9;10;12;5;22;NA;"keineangabe"
"329";"forsa";2018-04-23;2503;"16.04.–20.04.";34;18;13;9;10;12;4;22;NA;"keineangabe"
"330";"forsa";2018-04-14;2506;"09.04.–13.04.";34;19;12;9;10;12;4;23;NA;"keineangabe"
"331";"forsa";2018-04-07;2005;"03.04.–06.04.";32;20;11;9;10;13;5;23;NA;"keineangabe"
"332";"forsa";2018-03-31;2003;"26.03.–29.03.";33;18;12;9;10;13;5;23;NA;"keineangabe"
"333";"forsa";2018-03-24;2502;"19.03.–23.03.";31;19;12;9;11;14;4;23;NA;"keineangabe"
"334";"forsa";2018-03-17;2502;"12.03.–16.03.";34;19;11;8;10;13;5;25;NA;"keineangabe"
"335";"forsa";2018-03-11;2507;"05.03.–09.03.";34;18;13;9;10;12;4;24;NA;"keineangabe"
"336";"forsa";2018-03-05;1502;"04.03.–05.03.";34;19;12;9;9;13;4;26;NA;"keineangabe"
"337";"forsa";2018-03-03;2505;"26.02.–02.03.";35;18;12;9;9;13;4;25;NA;"keineangabe"
"338";"forsa";2018-02-24;2506;"19.02.–23.02.";35;18;12;9;9;13;4;25;NA;"keineangabe"
"339";"forsa";2018-02-17;2501;"12.02.–16.02.";34;16;13;9;10;13;5;24;NA;"keineangabe"
"340";"forsa";2018-02-09;1003;"07.02.–08.02.";31;18;13;10;10;13;5;NA;NA;"keineangabe"
"341";"forsa";2018-02-05;2507;"29.01.–02.02.";33;18;13;9;9;13;5;24;NA;"keineangabe"
"342";"forsa";2018-01-29;2505;"22.01.–26.01.";34;18;12;9;10;12;5;25;NA;"keineangabe"
"343";"forsa";2018-01-22;1282;"22.01.";34;17;12;8;11;13;5;NA;NA;"keineangabe"
"344";"forsa";2018-01-21;2501;"15.01.–19.01.";34;18;12;8;10;12;6;23;NA;"keineangabe"
"345";"forsa";2018-01-18;1504;"15.01.–17.01.";34;18;12;8;10;12;6;NA;NA;"keineangabe"
"346";"forsa";2018-01-15;2501;"08.01.–12.01.";33;20;12;9;9;11;6;22;NA;"keineangabe"
"347";"forsa";2018-01-07;2003;"02.01.–05.01.";34;20;12;9;9;10;6;22;NA;"keineangabe"
"348";"forsa";2017-12-27;2504;"18.12.–22.12.";34;19;12;8;10;12;5;21;NA;"keineangabe"
"349";"forsa";2017-12-16;2501;"11.12.–15.12.";33;20;12;8;10;12;5;21;NA;"keineangabe"
"350";"forsa";2017-12-10;1566;"09.12.–10.12.";34;20;12;8;9;11;6;NA;NA;"keineangabe"
"351";"forsa";2017-12-10;2500;"04.12.–08.12.";34;20;12;8;9;11;6;22;NA;"keineangabe"
"352";"forsa";2017-12-04;2502;"27.11.–01.12.";34;20;13;8;9;10;6;23;NA;"keineangabe"
"353";"forsa";2017-11-27;2508;"20.11.–24.11.";33;19;12;10;9;11;6;24;NA;"keineangabe"
"354";"forsa";2017-11-20;1789;"20.11.";31;21;12;10;9;12;5;NA;NA;"keineangabe"
"355";"forsa";2017-11-20;2505;"13.11.–17.11.";32;20;11;12;8;12;5;21;NA;"keineangabe"
"356";"forsa";2017-11-13;2506;"06.11.–10.11.";32;20;10;12;9;12;5;21;NA;"keineangabe"
"357";"forsa";2017-11-06;2005;"30.10.–03.11.";32;21;10;11;9;12;5;22;NA;"keineangabe"
"358";"forsa";2017-11-01;2500;"23.10.–27.10.";33;20;11;11;9;11;5;23;NA;"keineangabe"
"359";"forsa";2017-10-25;2503;"16.10.–20.10.";31;22;10;11;10;11;5;25;NA;"keineangabe"
"360";"forsa";2017-10-18;2501;"09.10.–13.10.";32;20;11;11;9;12;5;25;NA;"keineangabe"
"361";"forsa";2017-10-11;2001;"02.10.–06.10.";32;20;11;11;9;12;5;24;NA;"keineangabe"
"362";"forsa";2017-10-04;2005;"25.09.–29.09.";32;20;10;11;10;12;5;25;NA;"keineangabe"
"363";"forsa";2017-09-22;2006;"11.09.–15.09.";36;22;7;9,5;9,5;11;5;NA;NA;"keineangabe"
"364";"forsa";2017-09-19;2501;"04.09.–08.09.";36;23;8;9;10;9;5;NA;NA;"keineangabe"
"365";"forsa";2017-09-13;2505;"04.09.–07.09.";37;23;8;8;10;9;5;26;NA;"keineangabe"
"366";"forsa";2017-09-08;2001;"28.08.–01.09.";37;23;8;9;10;9;4;NA;NA;"keineangabe"
"367";"forsa";2017-09-06;2503;"21.08.–25.08.";38;23;8;8;9;9;5;28;NA;"keineangabe"
"368";"forsa";2017-08-30;2501;"14.08.–18.08.";38;24;7;8;9;9;5;26;NA;"keineangabe"
"369";"forsa";2017-08-23;2501;"07.08.–11.08.";38;24;7;8;9;9;5;24;NA;"keineangabe"
"370";"forsa";2017-08-16;2507;"31.07.–04.08.";39;23;8;8;9;8;5;26;NA;"keineangabe"
"371";"forsa";2017-08-09;2503;"24.07.–28.07.";40;23;8;7;8;8;6;24;NA;"keineangabe"
"372";"forsa";2017-08-02;2501;"17.07.–21.07.";40;22;8;8;8;8;6;23;NA;"keineangabe"
"373";"forsa";2017-07-26;2507;"10.07.–14.07.";40;22;8;8;9;7;6;23;NA;"keineangabe"
"374";"forsa";2017-07-19;2502;"03.07.–07.07.";40;22;8;8;9;7;6;23;NA;"keineangabe"
"375";"forsa";2017-07-11;2501;"26.06.–30.06.";39;22;8;8;9;8;6;22;NA;"keineangabe"
"376";"forsa";2017-07-05;2503;"26.06.–28.06.";39;23;8;8;9;7;6;21;NA;"keineangabe"
"377";"forsa";2017-06-29;1507;"19.06.–23.06.";40;23;9;8;9;7;4;NA;NA;"keineangabe"
"378";"forsa";2017-06-28;2502;"12.06.–16.06.";40;23;9;7;9;7;5;22;NA;"keineangabe"
"379";"forsa";2017-06-21;2505;"06.06.–09.06.";39;23;8;8;10;7;5;23;NA;"keineangabe"
"380";"forsa";2017-06-13;2004;"29.05.–02.06.";38;24;8;9;8;7;6;21;NA;"keineangabe"
"381";"forsa";2017-06-07;2501;"22.05.–26.05.";39;24;8;8;8;7;6;20;NA;"keineangabe"
"382";"forsa";2017-05-31;2001;"15.05.–19.05.";38;25;7;9;8;7;6;20;NA;"keineangabe"
"383";"forsa";2017-05-23;2502;"08.05.–12.05.";39;25;7;9;8;7;5;22;NA;"keineangabe"
"384";"forsa";2017-05-17;2506;"02.05.–05.05.";38;26;7;8;8;7;6;24;NA;"keineangabe"
"385";"forsa";2017-05-10;2004;"24.04.–28.04.";36;29;7;7;8;7;6;23;NA;"keineangabe"
"386";"forsa";2017-05-03;2502;"18.04.–21.04.";36;28;8;7;8;8;5;23;NA;"keineangabe"
"387";"forsa";2017-04-26;2002;"10.04.–13.04.";36;30;7;6;8;9;4;24;NA;"keineangabe"
"388";"forsa";2017-04-19;2007;"03.04.–07.04.";36;30;6;6;9;8;5;25;NA;"keineangabe"
"389";"forsa";2017-04-11;2502;"27.03.–31.03.";36;30;7;6;8;8;5;23;NA;"keineangabe"
"390";"forsa";2017-04-04;2504;"20.03.–24.03.";36;29;7;5;9;8;6;24;NA;"keineangabe"
"391";"forsa";2017-03-29;2501;"13.03.–17.03.";34;32;7;6;8;7;6;23;NA;"keineangabe"
"392";"forsa";2017-03-22;2504;"06.03.–10.03.";34;31;7;6;7;9;6;23;NA;"keineangabe"
"393";"forsa";2017-03-15;2505;"27.02.–03.03.";33;32;7;6;7;9;6;24;NA;"keineangabe"
"394";"forsa";2017-03-08;2502;"20.02.–24.02.";33;32;8;6;7;8;6;23;NA;"keineangabe"
"395";"forsa";2017-03-01;2500;"13.02.–17.02.";33;31;8;7;7;9;5;23;NA;"keineangabe"
"396";"forsa";2017-02-22;2502;"05.02.–10.02.";34;31;7;6;8;8;6;23;NA;"keineangabe"
"397";"forsa";2017-02-15;2502;"30.01.–03.02.";34;31;7;5;8;9;6;24;NA;"keineangabe"
"398";"forsa";2017-02-08;2501;"23.01.–27.01.";34;31;8;5;8;10;4;24;NA;"keineangabe"
"399";"forsa";2017-02-01;2502;"16.01.–20.01.";35;26;8;6;9;11;5;24;NA;"keineangabe"
"400";"forsa";2017-01-25;2504;"09.01.–13.01.";37;21;10;6;9;12;5;26;NA;"keineangabe"
"401";"forsa";2017-01-18;2503;"02.01.–06.01.";38;21;9;6;9;11;6;26;NA;"keineangabe"
"402";"forsa";2017-01-11;2501;"27.12.–30.12.";37;20;10;6;9;12;6;27;NA;"keineangabe"
"403";"forsa";2017-01-04;2001;"19.12.–23.12.";37;21;10;6;9;12;5;30;NA;"keineangabe"
"404";"forsa";2016-12-28;2504;"12.12.–16.12.";38;20;10;5;9;12;6;27;NA;"keineangabe"
"405";"forsa";2016-12-20;2502;"05.12.–09.12.";36;22;10;6;9;11;6;26;NA;"keineangabe"
"406";"forsa";2016-12-14;2506;"28.11.–02.12.";37;21;10;6;9;11;6;26;NA;"keineangabe"
"407";"forsa";2016-12-07;2501;"21.11.–25.11.";36;22;11;6;10;10;5;25;NA;"keineangabe"
"408";"forsa";2016-11-30;2503;"14.11.–18.11.";37;22;10;5;9;11;6;26;NA;"keineangabe"
"409";"forsa";2016-11-23;2505;"07.11.–11.11.";36;23;10;5;10;10;6;25;NA;"keineangabe"
"410";"forsa";2016-11-16;2503;"31.10.–04.11.";35;23;11;6;10;10;5;26;NA;"keineangabe"
"411";"forsa";2016-11-09;2503;"24.10.–28.10.";34;23;11;6;10;11;5;26;NA;"keineangabe"
"412";"forsa";2016-11-02;2503;"17.10.–21.10.";34;22;11;7;10;11;5;26;NA;"keineangabe"
"413";"forsa";2016-10-26;2504;"10.10.–14.10.";35;22;11;6;9;12;5;29;NA;"keineangabe"
"414";"forsa";2016-10-19;2505;"04.10.–07.10.";34;22;11;6;9;12;6;31;NA;"keineangabe"
"415";"forsa";2016-10-12;2004;"26.09.–30.09.";34;22;11;6;10;12;5;28;NA;"keineangabe"
"416";"forsa";2016-10-05;2503;"19.09.–23.09.";33;22;11;6;10;13;5;28;NA;"keineangabe"
"417";"forsa";2016-09-28;2506;"12.09.–16.09.";33;23;10;6;9;14;5;25;NA;"keineangabe"
"418";"forsa";2016-09-21;2504;"05.09.–09.09.";33;23;11;6;8;13;6;26;NA;"keineangabe"
"419";"forsa";2016-09-14;2501;"29.08.–02.09.";32;23;11;6;8;13;7;28;NA;"keineangabe"
"420";"forsa";2016-09-07;2501;"22.08.–26.08.";33;22;12;7;8;12;6;28;NA;"keineangabe"
"421";"forsa";2016-08-31;2503;"15.08.–19.08.";33;22;12;6;9;12;6;29;NA;"keineangabe"
"422";"forsa";2016-08-24;2504;"08.08.–12.08.";35;22;12;6;9;10;6;29;NA;"keineangabe"
"423";"forsa";2016-08-17;2501;"01.08.–05.08.";36;21;13;6;9;9;6;29;NA;"keineangabe"
"424";"forsa";2016-08-10;2501;"25.07.–29.07.";36;21;13;5;10;9;6;28;NA;"keineangabe"
"425";"forsa";2016-08-03;2508;"18.07.–22.07.";35;23;12;6;9;9;6;27;NA;"keineangabe"
"426";"forsa";2016-07-26;2508;"11.07.–15.07.";35;22;13;6;9;9;6;28;NA;"keineangabe"
"427";"forsa";2016-07-20;2502;"04.07.–08.07.";35;22;12;7;9;9;6;28;NA;"keineangabe"
"428";"forsa";2016-07-13;2503;"27.06.–01.07.";36;23;12;6;9;8;6;27;NA;"keineangabe"
"429";"forsa";2016-07-06;2504;"20.06.–24.06.";35;21;13;6;10;9;6;27;NA;"keineangabe"
"430";"forsa";2016-06-28;2501;"13.06.–17.06.";34;22;12;6;9;10;7;29;NA;"keineangabe"
"431";"forsa";2016-06-22;2503;"06.06.–10.06.";33;21;13;6;9;11;7;29;NA;"keineangabe"
"432";"forsa";2016-06-15;2505;"30.05.–03.06.";33;21;13;6;10;11;6;30;NA;"keineangabe"
"433";"forsa";2016-06-08;2501;"23.05.–27.05.";34;21;13;7;10;10;5;29;NA;"keineangabe"
"434";"forsa";2016-06-01;2502;"17.05.–20.05.";34;21;13;6;9;10;7;29;NA;"keineangabe"
"435";"forsa";2016-05-24;2006;"09.05.–13.05.";33;20;14;6;9;12;6;30;NA;"keineangabe"
"436";"forsa";2016-05-17;2501;"02.05.–06.05.";34;19;14;7;9;11;6;29;NA;"keineangabe"
"437";"forsa";2016-05-11;2002;"25.04.–29.04.";34;21;13;8;9;10;5;27;NA;"keineangabe"
"438";"forsa";2016-05-03;2501;"18.04.–22.04.";34;21;13;8;9;9;6;28;NA;"keineangabe"
"439";"forsa";2016-04-27;2502;"11.04.–15.04.";33;22;13;8;9;10;5;28;NA;"keineangabe"
"440";"forsa";2016-04-20;2504;"04.04.–08.04.";34;21;13;7;9;11;5;29;NA;"keineangabe"
"441";"forsa";2016-04-13;2506;"29.03.–01.04.";34;21;14;7;9;10;5;29;NA;"keineangabe"
"442";"forsa";2016-04-06;2004;"21.03.–24.03.";35;21;13;7;8;10;6;27;NA;"keineangabe"
"443";"forsa";2016-03-30;2005;"14.03.–18.03.";36;20;13;7;8;10;6;29;NA;"keineangabe"
"444";"forsa";2016-03-22;2501;"07.03.–11.03.";35;20;13;6;8;13;5;30;NA;"keineangabe"
"445";"forsa";2016-03-16;2505;"29.02.–04.03.";35;22;10;7;10;11;5;34;NA;"keineangabe"
"446";"forsa";2016-03-09;2501;"22.02.–26.02.";35;23;11;6;9;10;6;33;NA;"keineangabe"
"447";"forsa";2016-03-02;2503;"15.02.–19.02.";35;24;10;6;10;9;6;34;NA;"keineangabe"
"448";"forsa";2016-02-24;2502;"08.02.–12.02.";35;24;10;6;10;10;5;34;NA;"keineangabe"
"449";"forsa";2016-02-17;2501;"01.02.–05.02.";35;23;11;6;10;9;6;35;NA;"keineangabe"
"450";"forsa";2016-02-10;2500;"25.01.–29.01.";36;24;10;5;9;10;6;35;NA;"keineangabe"
"451";"forsa";2016-02-03;2501;"18.01.–22.01.";36;24;10;5;9;10;6;34;NA;"keineangabe"
"452";"forsa";2016-01-27;2505;"11.01.–15.01.";36;24;10;5;10;10;5;36;NA;"keineangabe"
"453";"forsa";2016-01-19;2501;"04.01.–08.01.";37;23;10;5;9;10;6;36;NA;"keineangabe"
"454";"forsa";2016-01-13;2503;"28.12.–30.12.";38;23;10;5;10;9;5;35;NA;"keineangabe"
"455";"forsa";2016-01-06;1503;"21.12.–23.12.";38;23;10;5;10;8;6;32;NA;"keineangabe"
"456";"forsa";2015-12-29;1501;"14.12.–18.12.";38;23;10;5;10;8;6;33;NA;"keineangabe"
"457";"forsa";2015-12-22;2504;"07.12.–11.12.";39;24;10;4;10;8;5;34;NA;"keineangabe"
"458";"forsa";2015-12-15;2502;"30.11.–04.12.";39;24;11;4;9;8;5;35;NA;"keineangabe"
"459";"forsa";2015-12-09;2506;"23.11.–27.11.";38;24;10;4;9;8;7;36;NA;"keineangabe"
"460";"forsa";2015-12-02;2501;"16.11.–22.11.";39;24;10;5;9;6;7;33;NA;"keineangabe"
"461";"forsa";2015-11-25;2502;"09.11.–13.11.";39;24;10;5;9;7;6;33;NA;"keineangabe"
"462";"forsa";2015-11-17;2504;"02.11.–06.11.";36;25;10;5;9;8;7;32;NA;"keineangabe"
"463";"forsa";2015-11-11;2503;"26.10.–30.10.";38;25;10;5;8;7;7;32;NA;"keineangabe"
"464";"forsa";2015-11-04;2504;"19.10.–23.10.";36;24;11;5;9;7;8;34;NA;"keineangabe"
"465";"forsa";2015-10-28;2501;"12.10.–16.10.";36;24;11;6;9;6;8;34;NA;"keineangabe"
"466";"forsa";2015-10-21;2502;"05.10.–09.10.";38;24;11;4;10;7;6;34;NA;"keineangabe"
"467";"forsa";2015-10-14;2502;"28.09.–02.10.";38;25;10;5;9;7;6;34;NA;"keineangabe"
"468";"forsa";2015-10-07;2505;"21.09.–25.09.";39;25;9;5;9;7;6;33;NA;"keineangabe"
"469";"forsa";2015-09-30;2506;"14.09.–18.09.";40;24;10;5;10;5;6;32;NA;"keineangabe"
"470";"forsa";2015-09-23;2501;"07.09.–11.09.";40;24;10;5;10;4;7;29;NA;"keineangabe"
"471";"forsa";2015-09-16;2501;"31.08.–04.09.";41;24;10;4;10;4;7;29;NA;"keineangabe"
"472";"forsa";2015-09-09;2503;"24.08.–28.08.";41;24;10;4;10;4;7;30;NA;"keineangabe"
"473";"forsa";2015-09-02;2504;"17.08.–21.08.";40;24;11;5;11;3;6;30;NA;"keineangabe"
"474";"forsa";2015-08-26;2500;"10.08.–14.08.";41;23;10;4;11;4;7;30;NA;"keineangabe"
"475";"forsa";2015-08-19;2500;"03.08.–07.08.";43;23;10;4;10;3;7;30;NA;"keineangabe"
"476";"forsa";2015-08-12;2500;"27.07.–31.07.";43;23;10;5;9;3;7;30;NA;"keineangabe"
"477";"forsa";2015-08-05;2501;"20.07.–24.07.";41;24;10;5;9;3;8;29;NA;"keineangabe"
"478";"forsa";2015-07-29;2501;"13.07.–17.07.";42;23;10;4;10;3;8;NA;NA;"keineangabe"
"479";"forsa";2015-07-22;2501;"06.07.–10.07.";41;24;10;5;10;4;6;28;NA;"keineangabe"
"480";"forsa";2015-07-14;2503;"29.06.–03.07.";42;23;11;4;10;4;6;28;NA;"keineangabe"
"481";"forsa";2015-07-08;2502;"22.06.–26.06.";42;23;11;5;10;4;5;27;NA;"keineangabe"
"482";"forsa";2015-07-01;2505;"15.06.–19.06.";42;23;10;5;10;4;6;29;NA;"keineangabe"
"483";"forsa";2015-06-24;2501;"08.06.–12.06.";41;23;10;5;10;4;7;28;NA;"keineangabe"
"484";"forsa";2015-06-17;2502;"01.06.–05.06.";41;23;11;5;9;5;6;29;NA;"keineangabe"
"485";"forsa";2015-06-10;2504;"26.05.–29.05.";41;24;10;6;9;4;6;27;NA;"keineangabe"
"486";"forsa";2015-06-02;2502;"18.05.–22.05.";40;23;10;6;10;5;6;27;NA;"keineangabe"
